19335	0.03774777427315712
47923	0.22430498898029327
87181	0.2060125321149826
87452	0.2801869213581085
104861	0.029425587505102158
130510	0.48262035846710205
131843	0.48582419753074646
146187	0.3766113817691803
148538	0.26492390036582947
156493	0.2940979301929474
168216	0.1425340175628662
182539	0.20762111246585846
183378	0.04676055908203125
207786	0.5658738017082214
264014	0.16177481412887573
359349	0.17159175872802734
405717	0.45796653628349304
443396	0.27020740509033203
451602	0.16149435937404633
489204	0.10465437173843384
490595	0.13928653299808502
527433	0.5711031556129456
573724	0.6451394557952881
833860	0.20933611690998077
855410	0.3691602349281311
915593	0.1386086344718933
962179	0.5526542067527771
1037798	0.3171374499797821
1063750	0.21630923449993134
1103812	0.19396717846393585
1106007	0.12154962122440338
1110199	0.13849151134490967
1112341	0.21323485672473907
1113437	0.05264391750097275
1114646	0.30611246824264526
1114819	0.39702266454696655
1115776	0.463824987411499
1117099	0.4721229076385498
1121402	0.36657410860061646
1121709	0.5990504622459412
1124210	0.044426336884498596
1129237	0.2690632939338684
1133167	0.08224453777074814
