19335	0.03121921792626381
47923	0.14900419116020203
87181	0.06345038115978241
87452	0.1335781216621399
104861	0.02371826581656933
130510	0.059236079454422
131843	0.3340030610561371
146187	0.20075002312660217
148538	0.12858885526657104
156493	0.32058626413345337
168216	0.166377991437912
182539	0.08365243673324585
183378	0.03500935062766075
207786	0.4456574320793152
264014	0.040695399045944214
359349	0.10769276320934296
405717	0.1772976666688919
443396	0.07582149654626846
451602	0.1286824643611908
489204	0.06111001595854759
490595	0.04540187492966652
527433	0.5711031556129456
573724	0.5181993246078491
833860	0.08510483801364899
855410	0.23116189241409302
915593	0.05145549401640892
962179	0.0528823658823967
1037798	0.07640307396650314
1063750	0.0816444605588913
1103812	0.19396717846393585
1106007	0.01880120299756527
1110199	0.09394475072622299
1112341	0.14868441224098206
1113437	0.04319246858358383
1114646	0.03928988426923752
1114819	0.3970226049423218
1115776	0.18749850988388062
1117099	0.06476836651563644
1121402	0.3665741980075836
1121709	0.017871839925646782
1124210	0.0388658344745636
1129237	0.054226353764534
1133167	0.015925973653793335
