19335	0.030295129865407944
47923	0.3675573170185089
87181	0.49348771572113037
87452	0.12734924256801605
104861	0.042342301458120346
130510	0.33268827199935913
131843	0.47833147644996643
146187	0.49330204725265503
148538	0.36087894439697266
156493	0.34271299839019775
168216	0.24679826200008392
182539	0.2791479229927063
183378	0.08934854716062546
207786	0.49822449684143066
264014	0.15207898616790771
359349	0.3112521469593048
405717	0.3574342727661133
443396	0.5043936371803284
451602	0.14046794176101685
489204	0.10820475965738297
490595	0.11815804988145828
527433	0.5843923687934875
573724	0.6634945273399353
833860	0.19253963232040405
855410	0.33001580834388733
915593	0.22832073271274567
962179	0.06403147429227829
1037798	0.4957096576690674
1063750	0.05944257229566574
1103812	0.16268828511238098
1106007	0.1656350940465927
1110199	0.14201904833316803
1112341	0.343791127204895
1113437	0.059350788593292236
1114646	0.22222264111042023
1114819	0.4045048952102661
1115776	0.601783812046051
1117099	0.44613251090049744
1121402	0.4250730276107788
1121709	0.5950535535812378
1124210	0.13168145716190338
1129237	0.25274014472961426
1133167	0.2479865998029709
