19335	0.022401588037610054
47923	0.1261301040649414
87181	0.08099846541881561
87452	0.1129644513130188
104861	0.018307650461792946
130510	0.08330673724412918
131843	0.5404653549194336
146187	0.2397555708885193
148538	0.12661314010620117
156493	0.3545358180999756
168216	0.2250228226184845
182539	0.09608364850282669
183378	0.05137092247605324
207786	0.401276171207428
264014	0.03268289938569069
359349	0.1617889255285263
405717	0.22731775045394897
443396	0.09782711416482925
451602	0.10885969549417496
489204	0.0766901820898056
490595	0.059435416013002396
527433	0.5843923687934875
573724	0.5723458528518677
833860	0.1530546247959137
855410	0.1774616837501526
915593	0.06973620504140854
962179	0.037433937191963196
1037798	0.13332927227020264
1063750	0.2178795337677002
1103812	0.16947288811206818
1106007	0.03420696407556534
1110199	0.06897943466901779
1112341	0.24087919294834137
1113437	0.045521706342697144
1114646	0.025532139465212822
1114819	0.2688443958759308
1115776	0.19690857827663422
1117099	0.17494580149650574
1121402	0.4250730276107788
1121709	0.022269438952207565
1124210	0.0731702670454979
1129237	0.06227144971489906
1133167	0.018520178273320198
