19335	0.019450388848781586
47923	0.47545886039733887
87181	0.5135605931282043
87452	0.10522429645061493
104861	0.0162158515304327
130510	0.05653093755245209
131843	0.9989734888076782
146187	0.9989343285560608
148538	0.004915027879178524
156493	0.02821398340165615
168216	0.14440420269966125
182539	0.26659563183784485
183378	0.02289963886141777
207786	0.3861957788467407
264014	0.08747901022434235
359349	0.3065055310726166
405717	0.9919038414955139
443396	0.14930085837841034
451602	0.08553583174943924
489204	0.018728546798229218
490595	0.010637435130774975
527433	0.9990202188491821
573724	0.01784358359873295
833860	0.010451075620949268
855410	0.2014840692281723
915593	0.3544660210609436
962179	0.009473543614149094
1037798	0.9986622333526611
1063750	0.03400463983416557
1103812	0.13320383429527283
1106007	0.026867249980568886
1110199	0.004298769403249025
1112341	0.07147443294525146
1113437	0.0036157143767923117
1114646	0.02124103717505932
1114819	0.41380423307418823
1115776	0.7606843709945679
1117099	0.29722821712493896
1121402	0.9970365762710571
1121709	0.5200809240341187
1124210	0.02065442129969597
1129237	0.08834322541952133
1133167	0.010280000977218151
