19335	2304005	26.53351593017578
47923	618556	25.36894416809082
87181	6484576	26.937829971313477
87452	186939	25.336942672729492
104861	2497738	25.097579956054688
130510	8612910	27.604463577270508
131843	8305152	28.22250747680664
146187	8434623	25.55508804321289
148538	8283532	27.091350555419922
156493	3288601	27.068830490112305
168216	3830857	27.114503860473633
182539	57443	26.23967170715332
183378	7449748	27.099515914916992
207786	8273762	26.199026107788086
264014	3338827	27.765859603881836
359349	2826510	26.01712989807129
405717	8433854	26.071144104003906
443396	8536118	26.088878631591797
451602	5179251	23.469036102294922
489204	1778458	23.707630157470703
490595	805051	24.66276741027832
527433	8617271	27.288738250732422
573724	6776717	28.967178344726562
833860	8344031	27.13638687133789
855410	8651771	23.618099212646484
915593	82107	28.09745216369629
962179	5653659	28.268211364746094
1037798	8760871	25.21518898010254
1063750	1923500	16.200366973876953
1103812	8220086	25.37936019897461
1106007	1334336	27.959287643432617
1110199	1901879	25.088411331176758
1112341	8139257	25.393306732177734
1113437	2001934	22.34002685546875
1114646	5279567	24.36294174194336
1114819	988373	26.579936981201172
1115776	8106321	26.36386489868164
1117099	6122722	26.932071685791016
1121402	8052624	25.374170303344727
1121709	8049583	26.875316619873047
1124210	2728448	24.061630249023438
1129237	8588226	28.207489013671875
1133167	4922619	28.037925720214844
