19335	2304005	43.08110046386719
47923	4297620	47.33430862426758
87181	6484576	49.24467849731445
87452	8819116	47.025474548339844
104861	5703400	46.90495681762695
130510	799647	53.14143753051758
131843	8305156	51.70212936401367
146187	8434619	47.242801666259766
148538	8283532	47.838165283203125
156493	8182162	45.76744842529297
168216	3830857	51.856109619140625
182539	57443	47.77629470825195
183378	7449748	51.780006408691406
207786	8273762	47.964935302734375
264014	5328095	46.596580505371094
359349	2826510	51.43341064453125
405717	2702419	49.34353256225586
443396	8536118	45.85546875
451602	8383461	44.71833419799805
489204	5541650	41.60768127441406
490595	549465	48.719215393066406
527433	8617271	45.487178802490234
573724	7674859	47.346988677978516
833860	5167513	47.97997283935547
855410	8651771	43.25519561767578
915593	82107	46.29776382446289
962179	2329699	53.65125274658203
1037798	8760871	41.43379211425781
1063750	4337532	33.244808197021484
1103812	8220089	44.61928939819336
1106007	1334336	50.294681549072266
1110199	1901879	44.874053955078125
1112341	8606160	36.09358596801758
1113437	2001934	51.05482482910156
1114646	5279567	49.53738021850586
1114819	8022280	47.09660339355469
1115776	8106321	46.04925537109375
1117099	8446505	45.43638229370117
1121402	8052624	46.835166931152344
1121709	8049583	40.82065200805664
1124210	2089544	47.456356048583984
1129237	8588219	47.975982666015625
1133167	434125	51.99483871459961
