1037798	8760864	34.35576342079868
104861	459676	39.90625303757478
1063750	4337527	36.464955933546825
1103812	8220086	44.940581076391446
1106007	7726655	32.26745288393244
1110199	398442	36.00223329492272
1112341	8139256	43.105928873768505
1113437	8128798	38.39282310394008
1114646	8117093	34.663298187330504
1114819	988373	50.738219447666005
1115776	8106324	46.60503244412868
1117099	8093931	30.792225980366766
1121402	8052624	54.73510554898829
1121709	3928432	14.13546251881528
1124210	8026735	37.244516274360514
1129237	7911557	39.053813899152736
1133167	5674622	35.554705280695416
130510	7125239	41.98396392111725
131843	985994	44.138110143936274
146187	8434626	63.54625646546491
148538	985491	46.12642766156687
156493	6139386	34.12252145846237
168216	1381477	62.70058317094291
182539	57444	41.07971399141996
183378	8794302	33.93438401934378
19335	8412684	39.9921680761787
207786	8273763	37.1219677498528
264014	96854	40.30155318534872
359349	576629	59.563159306562746
405717	7447941	52.60020656052879
443396	456708	29.00093070833671
451602	2176453	43.73668284969352
47923	5032362	70.32280356980972
489204	1479542	41.13452961900256
490595	7839904	40.38219200631618
527433	8617271	55.2794504450981
573724	394136	32.561313777996425
833860	3437288	34.943646322605154
855410	8651776	28.194481587176575
87181	5197135	53.14007415198597
87452	8819111	40.67390495722465
915593	6923052	63.55186876149086
962179	4511501	43.53601730163912
